Bid URL,Bid Number,Bid Title,Bid Type,Department,Bid Description,Commodity Code,Commodity Description,Open Date,Closing Date,Contact Name,Contact Phone,Contact Email
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49421,"CFMP-02","Community Forestry Management Plan Parks Tree Planting Project Services RFP","Service","Economic Opportunity","The Community Forestry Management Plan Parks Tree Planting Project is a collaborative initiative between the County of Los Angeles Department of Economic Opportunity (DEO), Department of Public Works (DPW), Chief Sustainability Office (CSO), Department of Public Health (DPH), and Department of Parks and Recreation (DPR). As part of the Early Action Implementation, the County will plant 1,600 new trees in unincorporated Los Angeles County, including 500 in County parks and 1,100 along residential streets and corridors.    The selected Subrecipient shall furnish all labor, materials, tools, equipment, and incidentals necessary to complete the tree trimming and removal, tree planting, and irrigation installation across nine (9) County parks operated by DPR.",="98852","LANDSCAPING-DESIGN-FERTILIZING-PLANTING- ETC., BUT NOT GROUN","12/08/2025","02/04/2026 12:00PM","Michael Yamashige","323-383-2048","DEO-PRO@opportunity.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49541,"RFB-IS-26200556","586209 - Equitable Diabetes Prevention and Management","Commodity / Service","Internal Services Department","586209 - Equitable Diabetes Prevention and Management",="91838","CONSULTING SERVICES-EDUCATION & TRAINING","01/20/2026","02/04/2026 12:00PM","Christina Elias","323-607-1181","celias@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49544,"RFB-IS-26200557","0007 - Chemical Metering Pumps ***Brand Specific***","Commodity / Service","Internal Services Department","0007 - Chemical Metering Pumps ***Brand Specific***",="72055","PUMPS - PROPORTIONING: CHEMICAL FEED, METERING, POSITIVE DIS","01/21/2026","02/04/2026 12:00PM","MARIE ROSE BABI","323-443-8727","MBabi@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49543,"RFB-IS-26200480","TELEDYNE/FLIR ACCESSORIES-PARTS-SOFTWARE-CONTRACT-BRAND ONLY","Commodity / Service","Internal Services Department","TELEDYNE/FLIR ACCESSORIES-PARTS-SOFTWARE-CONTRACT-BRAND ONLY",="84084","VIDEO AND AUDIO SURVEILLANCE SYSTEMS (CLOSED CIRCUIT TV), AC","01/21/2026","02/05/2026 12:00PM","Peter Genov","323-607-1215","pgenov@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49547,"RFB-IS-26200558","1079243- EMITE REPORTING SOFTWARE RENEWAL","Commodity / Service","Internal Services Department","1079243- EMITE REPORTING SOFTWARE RENEWAL",="20623","COMMUNICATION PROCESSORS & PROTOCOL CONVERTORS-MINI & MAINFR","01/23/2026","02/06/2026 12:00PM","Natalie Monge","323-443-8596","NMonge@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49549,"RFB-IS-26200563","15757P-NA-CFMB/FLEET-C-12-COMPONENT ORDER","Commodity / Service","Internal Services Department","15757P-NA-CFMB/FLEET-C-12-COMPONENT ORDER",="05557","LIGHTS & ACCESSORIES-AUTOMOTIVE- FLASHING, REVOLVING, AND WA","01/22/2026","02/06/2026 12:00PM","Toi Gibbs","323-457-5164","tgibbs@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49482,"DMH12242025B1","Security Guard Services","Service","Mental Health","The County of Los Angeles (LAC) Department of Mental Health (DMH) has released the attached IFB #DMH12242025B1 to invite bids from vendors who can provide Security Guard Services at LACDMH locations throughout LA County.",="99046","GUARD AND SECURITY SERVICES (INCLUDING TRAFFIC CONTROL)","12/24/2025","02/09/2026  3:00PM","Janet Shahoian","213-943-9483","SolicitationsTeam@dmh.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49524,"BRC0000603","On-Call Geotechnical and Special Inspection Services For Various Healthcare Projects","Construction","Public Works","To download, view, or print the RFP documents, please visit: https://dpw.lacounty.gov/contracts/aed_rfp/ProjectDetail.aspx?project_id=BRC0000603    The County of Los Angeles Department of Public Works (Public Works) is inviting proposals from qualified firms to provide geotechnical, geohazard, special inspection, and materials testing consultant services for various healthcare projects.",="96847","INSPECTION SERVICES, CONSTRUCTION TYPE","01/12/2026","02/10/2026  5:30PM","Joseph Chang","626-300-2346","jochang@dpw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49546,"RFB-IS-26200472","1076293 - ONLINE SELF-PACE PRE-LICENSURE-SOW","Commodity / Service","Internal Services Department","1076293 - ONLINE SELF-PACE PRE-LICENSURE-SOW",="92416","COURSE DEVELOPMENT SERVICES, INSTRUCTIONAL/TRAINING","01/22/2026","02/11/2026 12:00PM","KRISTY YEE","323-443-8619","KYee@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49440,"24-0634","Resource Family Approval Training Services (RFAT) Request for Proposals (RFP)","Service","Children & Family Services / Adoption","The Los Angeles County Department of Children and Family Services (DCFS) is issuing this Request for Proposals (RFP) to solicit proposals for a contract with an organization that can provide Resource Family Approval Training (RFAT) services.",="95243","FAMILY AND SOCIAL SERVICES","12/11/2025","02/12/2026 12:00PM","Thanh Nguyen","213-371-6235","nguyet4@dcfs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49489,"24-0117","COMMUNITY CHILD ABUSE COUNCILS COORDINATION SERVICES (CCACC) RFP 24-0117","Service","Children & Family Services / Adoption","The Los Angeles County Department of Children and Family Services (DCFS) is releasing a Request for Proposals (RFP) No. 24-0117 to solicit proposals for a Contract with an organization who can provide Community Child Abuse Councils Coordination (CCACC) services.",="95217","CHILD ABUSE: IDENTIFICATION, TREATMENT AND PREVENTION SERVIC","12/29/2025","02/12/2026 12:00PM","Danny Aguilar","213-787-6383","ccacc-rfp24-0117@dcfs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49490,"24-0117","Community Child Abuse Councils Coordination (CCACC)  RFP No. 24-0117","Service","Children & Family Services / Adoption","The Los Angeles County Department of Children and Family Services (DCFS) is releasing a Request for Proposals (RFP) No. 24-0117 to solicit proposals for a Contract with an organization who can provide Community Child Abuse Councils Coordination (CCACC) services.",="95243","FAMILY AND SOCIAL SERVICES","12/29/2025","02/12/2026 12:00PM","Danny Aguilar","213-787-6383","ccacc-rfp24-0117@dcfs.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49535,"RFB-IS-26200547","ENVELOPES - PRINTED - COUNTY-WIDE -T-SPEC","Commodity / Service","Internal Services Department","ENVELOPES - PRINTED - COUNTY-WIDE -T-SPEC",="31024","ENVELOPES, PLAIN, SPECIAL","01/16/2026","02/17/2026 12:00PM","Jessie Kim","323-641-5282","jkim@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49411,"RFB-IS-26200420","DOORS, DOOR FRAMES, & DOOR HARDWARE COMPONENTS - AGMT.-AMD 1","Commodity / Service","Internal Services Department","DOORS, DOOR FRAMES, & DOOR HARDWARE COMPONENTS - AGMT.-AMD 1",="33013","FENCING, CHAIN LINK (INCLUDING FABRIC, GATES, PANELS, POSTS","12/16/2025","02/18/2026 12:00PM","Alfredo De Luna","323-607-1176","adeluna@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49542,"LACDA26-009","HUD LEAD-HAZARD REDUCTION PROGRAM LEAD-BASED PAINT HAZARD REMEDIATION AND CONSTRUCTION SERVICES (LHR-022)","Construction","LA County Development Authority","TO VIEW SOLICITATION PLEASE VISIT WWW.LACADA.ORG SCROLL TO THE BOTTOM OF THE WEBPAGE AND CLICK ON   VIEW OPEN SOLICITATION.    JANUARY 21, 2026    NOTICE TO BIDDERS  	FOR	  HUD LEAD-HAZARD REDUCTION PROGRAM  LEAD-BASED PAINT HAZARD REMEDIATION  AND CONSTRUCTION SERVICES (LHR-022)   IFB NO. LACDA26-009    Notice is hereby given that uploaded bids to our website at www.lacda.org will be received and virtually opened and witnessed by the Los Angeles County Development Authority (LACDA) until February 18, 2026 at 3:00 p.m. for the Lead-Based Paint Hazard Remediation and Construction Services (LHR-022) for the properties located at:    1.	3161 Euclid Avenue Unit E, Lynwood, CA 90262  2.	4030 E 52nd Street Unit G, Maywood, CA 90270  3.	4030 E 52nd Street Unit H, Maywood, CA 90270  4.	6224 Lucille Avenue Unit A, Bell Gardens, CA 90201  5.	6224 Lucille Avenue Unit B, Bell Gardens, CA 90201  6.	6224 Lucille Avenue Unit C, Bell Gardens, CA 90201    Bids must include all completed forms contained in Appendix D Required Forms. Failure to complete these forms may result in a determination that the bidder is non-responsive and/or non-responsible. Bidders shall guarantee their bid for a minimum of 120 days.      The scope of work for this project includes: furnishing all labor, material and equipment, and performing all work necessary and incidental in accordance with Appendix B - 'Scope of Work' and contract documents.      Bidders must attend a mandatory Pre-Bid/Job Walk Meeting for all properties on Wednesday, February 4, 2026 at 3161 Euclid Avenue Unit E, Lynwood, CA 90262, Los Angeles, CA 90022 9:00 a.m.  Questions regarding the bid are to be directed to Jackie Reyes at (626)586-1789 or Jackie.Reyes@lacda.org no later than February 11, 2026 at 11:00 a.m.     Si usted requiere mas información sobre este anuncio, por favor comuníquese con la Sra. Jackie Reyes al siguiente numero de teléfono (626)586-1789.    A bid package containing all submission requirements may be downloaded from the LACDA's website at www.lacdc.org, scroll to and click on 'Vendors,' click on 'View Open Solicitations,' and under the 'Title' column, select the solicitation of interest and then click on 'Download Documents Below' and follow the instructions. For assistance with downloading bid documents, please contact Jackie Reyes at (626) 586-1789.    No mailed, emailed, in-person, oral, facsimile, or telephonic proposals or modifications will be considered unless specified. Bids received after the scheduled deadline will be returned. Bidders, who, upon request, receive the Invitation for Bids package and do not wish to submit a bid should reply with a letter of 'No Bid' by submission  due date.  Jackie Reyes, Procurement Coordinator  Los Angeles County Development Authority   Construction Management Unit   700 W. Main Street     Alhambra, CA  91801  Jackie.Reyes@lacda.org  The Bids shall be uploaded on the LACDA's website at www.lacda.org, under 'Vendors,' and click on 'View Open Solicitations'.  Next, select the solicitation, 'HUD Lead Hazard and Reduction Program and Construction Services' and click 'Upload Proposals,' and follow the registration to upload the Bid and other documents.  Once uploaded, the Bidder shall email Jackie Reyes at Jackie.Reyes@lacda.org to confirm the upload of the Bid.  All bids shall be labeled 'Bid for HUD LEAD-HAZARD REDUCTION PROGRAM LEAD-BASED PAINT HAZARD REMEDIATION AND CONSTRUCTION SERVICES (LHR-022) IFB No. LACDA26-009, February 18, 2026.'  Any Bidder who wishes his/her bid to be considered is responsible for making certain that it is received by the LACDA at the stated location and at the stated date and time. No oral, facsimile, or telephonic bids or modifications will be considered unless specified.  Bids received after the scheduled deadline will not be considered.  Bidders, who, upon request, receive the Invitation for Bids package and do not wish to submit a bid should reply with a letter of 'No Bid' by the submission due dat",="90923","BUILDING CONSTRUCTION SERVICE, RESIDENTIAL (APARTMENTS, ETC.","01/21/2026","02/18/2026  3:00PM","Jackie Reyes","626-586-1789","jackie.reyes@lacda.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49548,"RFB-IS-26200287","PESTICIDE & HERBICIDE AGREEMENT - THREE (3) YEAR CONTRACT","Commodity / Service","Internal Services Department","PESTICIDE & HERBICIDE AGREEMENT - THREE (3) YEAR CONTRACT",="19243","HERBICIDES AND OTHER POISONS, CLEANING AGENTS (USED TO CLEAN","01/22/2026","02/19/2026 12:00PM","Alicia Navarro","323-267-2271","anavarro2@isd.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49301,"730SH","RFP - Defense and Law Enforcement Solution","Service","Sheriff","INTRODUCTION    The Los Angeles County (County) Sheriff's Department (Department) is issuing this Request for Proposals (RFP) to solicit proposals from interested and qualified vendors (Proposers) that can provide the County with a Defense and Law Enforcement Solution.     MINIMUM MANDATORY REQUIREMENTS    Interested and qualified Proposers that can demonstrate their ability and qualifications to successfully provide the required services outlined in the RFP, are invited to submit a proposal(s), provided they: a) meet the following Minimum Mandatory Requirements, and b) meet, or will meet (by final acceptance), all business and functional requirements listed in Exhibit B (Solution Requirements Response Matrix) to Appendix A (Sample Contract) to the RFP.    1.	Proposer's Minimum Mandatory Requirements    1.1	Proposer must be a current established developer, proprietor, integrator, and provider of a COTS Cloud-based Defense and Law Enforcement Solution for a minimum of three years, within the last five years, as outlined in Paragraph 10.0 (Project Assumptions- General) of Exhibit A (Statement of Work) and Exhibit C (Service Level Agreement) to Appendix A (Sample Contract) to this RFP.     Proposer must list references on Exhibit 7 (Proposer's List of References) of Appendix B (Required Forms) to verify this Minimum Mandatory Requirement.  1.2	Proposer's proposed COTS Solution must currently be in production use and supported by Proposer's maintenance program for no less than five years, at a minimum of one agency supporting more than 1,000 sworn officers (concurrent users). In this context, 'agency' is defined as: a) a single law enforcement agency operating under a single enterprise installation of Proposer's proposed COTS Solution, or b) a fusion center of consortium of law enforcement agencies operating under a centrally managed, single enterprise installation of Proposer's COTS Solution.    Proposer must list references on Exhibit 7 (Proposer's List of References) of Appendix B (Required Forms) to verify this Minimum Mandatory Requirement.    1.3	Proposer must have experience transitioning a client from the Gotham software platform, which is proprietary to Palantir Technologies, Inc.     Proposer must list references on Exhibit 7 (Proposer's List of References) of Appendix B (Required Forms) to verify this Minimum Mandatory Requirement.    1.4	If Proposer's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, then Proposer must not have unresolved questions regarding costs that have been identified by the Auditor-Controller, in an amount over $100,000. Cost are those that are confirmed to be disallowed cost by the contracting County department, and remain unpaid for six months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed costs, in the opinion of the County.     2.	Proposer's Solution's Minimum Mandatory Requirements    	Proposer's Solution must meet all the requirements specified below:     2.1	Proposer's Solution must be Criminal Justice Information Services (CJIS) and Criminal Offender Record Information (CORI) compliant:    https://le.fbi.gov/cjis-division/cjis-security-policy-resource-center https://oag.ca.gov/sites/all/files/agweb/pdfs/Conditions-for-Release-CORI.pdf      2.2	Proposer's Solution must have a search feature that supports both Boolean logic and a search interface that catalogs and returns relevant data from all law enforcement agencies integrated into the Solution.     2.3	Proposer's Solution must include a map or graph feature with the 'Search Around' capability, allowing users to enter an entity and search within a specific area to determine if other entities or activities have occurred in the same area and/or are associated with the entity.     2.4	Proposer's Solution must have the ability to search within documents (e.g., PDFs, Microso",="20827","SOFTWARE-MICROCOMPUTER-COMMUNICATIONS: NETWORKING, LINKING-E","10/30/2025","02/19/2026  3:00PM","Violet Amirkhanyan","213-229-3259","vamirkha@lasd.org"
